ID	source	mbfc	date	text	RE	HI	CO	MO	EC
681	Vox	left_bias	2017-06-01	"Climate change will make people sicker. Trump is pulling out of Paris anyway. President Donald Trump is making good on his campaign promise to pull the US out of the Paris climate agreement — a move that's been called a moral disgrace and that's expected to hinder much needed progress in the fight against global warming.A failure to tackle climate change will mean more extreme weather, dirtier air and water, and more food shortages. It'll also mean more disease. Researchers have long been arguing that the effects of climate change could undermine the last 50 years of gains in global health, increasing the spread of infections like yellow fever and chronic diseases like asthma and heart disease. Now is not the time to be scaling back efforts to reduce greenhouse gas emissions. The December 2015 agreement, which has been signed by nearly 200 countries, aimed to cut greenhouse gas emissions and keep global warming below 2 degrees Celsius. (The US had committed to cutting its emissions by up to 28 percent from 2005 levels by 2025.) These goals were widely viewed as a win for public health. America's retreat now could be a major setback. There are a number of ways climate change puts us at a greater risk for disease. Chief among them: a warmer planet is one that's more hospitable to disease. Disease-carrying vectors like mosquitoes thrive in warm and moist environments. Zika, dengue, and chikungunya are all spread by the Aedes type mosquito. And one of the reasons researchers think Aedes may be reaching new places — and more people — lately is climate change. It's not just mosquitoes, though: Bird flu, cholera, Lyme disease, salmonella — researchers believe all are being made worse by climate change. At a February meeting on climate change and health, former Vice President Al Gore focused his talk on this problem. ""Climate change is tilting the balance, disrupting natural ecosystems and giving more of an advantage to microbes,"" he said. ""Changing climate conditions change the areas in which these diseases can take root and become endemic."" (Read Maryn McKenna's New York Times story for more on this.)In addition, deforestation and urbanization are moving humans into areas where they haven't lived before, and putting them into closer contact with animals that carry disease-causing microbes — like bats during West Africa's 2014 Ebola outbreak. Brian Deese, a senior adviser to President Barack Obama overseeing climate change and energy policy, and former Ebola czar Ron Klain explained why in a piece at the Washington Post:Climate change destroys habitats and stresses animal populations such as the bats of West Africa, forcing them to hunt for food nearer to humans. Humans, likewise pressed by climate impacts, encroach more closely on animal habitats. While we cannot know that climate change was the cause of the specific interaction between bats and humans that is believed to have launched the Ebola outbreak in Guinea, we will see more of these interactions in the future, and more epidemics as a result. Ebola demonstrates that even localized dislocation of people and animals can create global risk. Climate change is a threat multiplier for much broader dislocation — accelerating the complex factors that drive people from their homes. Greenhouse gases are not only harmful to the environment — they also increase the risk of everything from asthma to heart disease. According to the Global Burden of Disease project, more than 5 million people die worldwide each year because of air pollution, and emissions from coal-fired plants are a major risk factor here. It's one reason why health experts have been pushing policymakers to rapidly phase out of coal. For miners, the immediate health risks include black lung disease and scarring of the lung tissue. But the pollutants emitted when coal is processed — including sulfur dioxide, particulate matter, nitrogen oxides, and mercury — have much more far-reaching effects on many more people. In one large study involving 450,000 Americans followed between 1982 and 2004, researchers found that increased exposure to the particles in fossil fuel emissions increased the risk of death from heart disease — and particles from coal burning were five times more damaging than other similar particles. Reducing emissions from coal-fired power plants makes it easier to breathe. Over the past 30 years, the percentage of Americans with asthma has more than doubled, and climate change has been a significant driver of that trend. Air pollution triggers asthma attacks, contributing to lung abnormalities, particularly in the developing pulmonary systems of children. The Paris agreement was no panacea — but it nudged the world in the right direction. Now, the US moves backward. It's not just the future of the environment that's at stake here. Our health hangs in the balance, too."	True	False	True	False	False
685	Politicus USA	left_bias	2017-04-22	"Bill Nye Brilliantly Quotes The Constitution To Prove That Trump Must Act On Climate Change As thousands of activists and scientists around the world gather to March for Science, Bill Nye has a U.S. Constitution lesson for Donald Trump that proves he must advance scientific causes. In an interview on MSNBC's AM Joy, Nye said that it explicitly states in the Constitution that the U.S. government must ""promote the progress of science and useful arts,"" something the Trump administration isn't even close to upholding. Nye had a reminder for the Trump administration:I just want to remind the administration that science is political. It is inherently political like everything else … It's in the U.S. Constitution, Article 1, Section 8, to promote the progress of science and useful arts. And my interpretation of the expression 'useful arts' is engineering. In those days, it would be architecture, city planning, designing of the drainage systems, sewage systems, and communications systems. This is all in the U.S. Constitution … That's what enables innovation, and if our country stops innovating, it will not be able to compete worldwide. Nye said that solutions to battling climate change are realistic and doable if the United States simply puts resources toward the effort and decides to act."" e could get to 80 percent renewables in the next 15 years, we could 100 percent renewable in the next 30 years and we wouldn't have to have a military on the other side of the world protecting oil fields so that we could get our fossil fuels here in North America,"" he said. Once again, the biggest hurdle in battling climate change isn't the existence of feasible solutions – those already exist. The problem, at least in the United States, is Republicans in Congress and now the White House – especially Trump, who believes climates change is a hoax – who continue to deny that the climate crisis is happening in the first place, despite the overwhelming evidence. Donald Trump isn't just shirking his constitutional responsibility to advance scientific innovation, but he's putting at risk the only planet we have."	True	False	True	False	False
686	Politicus USA	left_bias	2017-10-16	"Pope implicitly criticizes U.S. for leaving Paris climate accord ROME (Reuters) – Pope Francis implicitly criticized the United States on Monday for pulling out of the Paris agreement on climate change, praising it as a means to control the devastating effects of global warming. The United States is the only country out of 195 signatories to have withdrawn from the accord, which aims to cut emissions blamed for the rise in temperatures.U.S. President Donald Trump announced the decision in June shortly after visiting the pope, a strong supporter of the deal. At the time a Vatican official said the move was a ""slap in the face"" for the pope and the Vatican."" e see consequences of climate change every day,"" the pope said in an address to the United Nations Food and Agriculture Organisation (FAO) at its headquarters in Rome."" hanks to scientific knowledge, we know how we have to confront the problem and the international community has also worked out the legal methods, such as the Paris Accord, which sadly, some have abandoned,"" he said. Under the deal, United States had committed to reducing its own emissions by 26 to 28 percent, compared with 2005 levels, by 2025. Many world leaders have criticized Trump for deciding to pull out. In his Spanish-language address to the U.N. agency, Francis denounced ""negligence toward the delicate equilibriums of the ecosystems, the presumption of manipulating and controlling the limited resources of the planet, and the greed for profit."" Agriculture ministers and diplomats from the Group of Seven (G7) world power nations attended the gathering, which marked FAO's World Food Day."" e can't be satisfied by saying 'someone else will do it,'"" the pope said. Ending local conflicts and curbing the effects of climate change were two of the ""prerequisites"" for dealing with world food security, Francis also said."" he yoke of poverty caused by the often tragic movement of migrants can be removed by prevention, consisting of development projects that create jobs and offer the capacity to respond to climactic and environmental changes,"" he said."	True	False	True	True	False
687	The Huffington Post	left_bias	2017-10-23	"Roy Moore Is An Outspoken Fundamentalist About Everything But Climate Change He's written poems lamenting legal abortion. He wants to make gay sex illegal and overturn marriage equality. The former judge says he places ""God's law"" above the Constitution, describes Islam as a ""false religion"" and has repeatedly defied federal orders to remove religious ornaments from his courtroom. He doesn't believe in evolution, compares preschool to Nazi-style indoctrination and once said the Sept. 11, 2001, terrorist attacks were divine punishment for the United States' godlessness. His campaign site calls for energy independence and stakes out the vague position: ""Coal mining and oil drilling should be encouraged, subject only to reasonable regulations."" In July, he was the only candidate to refuse to answer questions about climate change for a Montgomery Advertiser story. Katie Frost, his spokeswoman, did not respond to multiple requests for comment."" ot only do scientists disagree on 'global warming,' but there is little hard evidence that carbon emissions cause changes to the global climate. But it appears that Obama and his liberal administration are not really interested in what the Constitution or the scientific community have to say when it interferes with their radical agenda."" In fact, 97 percent of peer-reviewed scientists have found that climate change is a serious threat and is at least exacerbated by humans. And there are serious flaws in the studies published by the 3 percent of scientists whose research suggests otherwise. A research review published last November found errors in the methodologies, assumptions or analyses used by in those studies that, when fixed, put the findings in line with mainstream climate scientists. That consensus is so strong that in 2005 one of the standard-bearers of the evangelical Christian politics in which Moore enshrouds himself planned to take a stance affirming the science. That year, the National Association of Evangelicals proposed adopting a new platform called ""For the Health of a Nation."" The position paper called for protecting God's creation and embracing the government's help in doing so. But after receiving unanimous support by the board, the 30-million-member organization voted down the proposal, kickstarting a campaign by fossil fuel interests to transform the doubt over global warming into what Splinter, in a lengthy report published in August, succinctly described as ""the word of God."" White evangelical Christians, more than 80 percent of whom supported Trump in last November's election, are the least likely of any U.S. religious group to believe climate change is occurring, according to 2015 data from the Pew Research Center. Just 28 percent of white evangelicals believe the planet is warming primarily due to human activity, compared with 56 percent of black Protestants and 41 percent of white mainline Protestants who say the opposite. Roughly 37 percent of white evangelicals don't believe the climate is changing at all. This is a demographic Moore, who attends the Gallant First Baptist Church near his home, seems likely to tap. Alabama has the highest percentage of Baptists after Tennessee, with 31 percent of residents in the state, according to Pew's 2014 Religious Landscape study. In December, The Baptist Press, the official media arm of the Southern Baptist Convention, published an open letter of support for Environmental Protection Agency chief Scott Pruitt's nomination amid fierce backlash over the former Oklahoma attorney general's rejection of the scientific consensus on climate change. On one side of that debate is a theological argument that's gained prominence in some corners of evangelical Christianity over the past decade. According to that interpretation, God provided fossil fuels for humans to exploit, and Christian environmentalists who believed in shifting to renewable energy were deceived by the ""false doctrine"" of the so-called ""Green Dragon,"" a demonic force that fooled people into putting the needs of the planet ahead of those of the poor."" s a Christian, I have a responsibility to try my best to be as wealthy as possible,"" James Wanliss, an associate professor of physics at Presbyterian College in South Carolina and the author of The Green Dragon: Is Global Warming a Religion?, told HuffPost. ""If you're grindingly poor, you're just going to care about your next meal, and too bad if trees get in your way."" I see that some of the anthropogenic global warming rhetoric has been picked up by people who are really excited about trying to experiment with those types of systems in the West as a solution to those problems,"" Wanliss said. ""As a Christian, that's a problem to me, because, well, aside from the philosophy behind those systems, it's just, again, empirically been disastrous."" Roy Moore, he's part of that culture,"" Michael Hansen, executive director of the Birmingham-based environmental group Gasp and a former candidate in the Democratic primary for Senate, told HuffPost. ""Something that I hear quite a bit from the right wing in Alabama is that God gave us fossil fuels for a reason. I wouldn't be surprised if Roy Moore said that at some point during his campaign."" Alabama emerged in June from more than a year of ""the worst drought in memory,"" affecting 98 percent of the state. The state braced twice in the past month for damage from the devastating series of hurricanes that struck neighboring states, but it was spared the destruction after the winds weakened. Yet nearly 37 percent of Alabamians don't believe global warming is happening, 7 percentage points below the national average, according to survey data from the Yale Program on Climate Change Communication."	False	False	True	True	False
688	CNN	left_bias	2017-09-30	"Trump administration swaps 'climate change' for 'resilience' The word choices by administration officials -- and the extent to which they're going to avoid referencing global warming altogether -- are notable in the aftermath of recent severe hurricanes and in the face of questions about what could have caused them. In the wake of Hurricane Irma, both Federal Emergency Management Agency Administrator Brock Long and acting Homeland Security Secretary Elaine Duke avoided explicitly answering whether the government needs to be more focused on climate change because of hurricanes. Instead, they both said the focus should be on resiliency."" Regardless of what causes disasters, it's our job within the Department of Homeland Security and FEMA to manage the consequences,"" Long told CNN. ""The only way we become resilient as a nation is we have to create that true culture of preparedness among our citizenry, which we do not have, and then we also have to look how we move forward when it comes to infrastructure protection."" Duke echoed Long's thoughts on the need for ""resilience."" ""We live in a changing world, and as the FEMA administrator said, we always have to look at not just the response, but the preparedness and the resilience,"" Duke said. ""And I think it's important that as we come together as a country, we look at the changes in our world and make sure that in planning and response, that we are adapting properly."" Trump dismisses climate change question by contradicting himself on hurricanes Other departments are also adopting the language replacement, in some cases making unannounced changes and replacements to their websites and names of programs. In February, shortly after President Donald Trump took office, the​ ​Department​ of​ ​Transportation and Federal​ ​Highway​ ​Administration​ ​changed language​ ​across​ its website​ ​relating​ ​to​ ​the environmental​ ​effects​ ​of transportation. The changes swapped words like ""adaptation"" with resilience and also renamed the ""Sustainable Transport and Climate Change Team"" to ""The Sustainable Transportation and Resilience Team,"" according to a Environmental​ ​Data​ ​and​ ​Governance​ ​Initiative Website​ ​Tracking​ ​ report That same month, the Environmental Protection Agency removed all mention of climate change from its water utilities programs. The ""Climate Ready Water Utilities"" program was renamed to ""Creating Resilient Water Utilities."" Other references to climate change were also scrubbed from the website, Inside Climate News first reported. Over at the USDA, an internal memo obtained by CNN that was shared in the first days of the administration to staffers gave specific guidance to ditch the term ""climate change adaptation"" and instead opt for ""resilience to weather extremes."" The terms resilience and resiliency rose to popularity in the US government during former President Barack Obama's administration, used specifically to denote preparing something to ward off the future effects of climate change. For example, following Superstorm Sandy, the Department of Housing and Urban Development established a first-of-its-kind competition called the National Disaster Resilience Competition. The aim of the competition was to award grants to communities hit by natural disasters to fund rebuilding them to better weather future events worsened by climate change. ""The idea is when dollars are spent to rebuild, you don't just want to rebuild the same old way, you want to rebuild in a way that is smarter and makes it less likely that they will be effected the same way in the future storms -- that's resiliency,"" former HUD Secretary Julian Castro, who awarded the grant at the time, told CNN. ""There's no question that climate change is at least a contributing factor to some of the intensity of these natural disasters. ... The administration ought to take that into consideration and not try to decouple those two,"" Castro said. ""The verbal judo they are trying to do doesn't serve local communities at all."" But administration officials counter that resiliency can have a dual meaning -- even one that means essentially the same thing, but without the overt climate change undertones. ""Resilience came into our nomenclature in our last administration but that doesn't mean that it's a verboten word any longer,"" said Brian Sullivan, a HUD spokesman. ""The last administration made that very direct connection between the use of that word and words like sustainability with climate change and, while there may be a reluctance to do that now, I don't think that means folks are any less committed to making sure the next storm is less costly,"" Sullivan said. While Sullivan acknowledged that there's been an intentional shift of language at the department, especially as the topic of climate change continues to be discussed -- or avoided -- hand-in-hand with storm preparedness, he argues that at the end of the day, the administration has the same goals for rebuilding communities. ""I don't know if there's an operating definition of what resilience means,"" he said. ""Regardless of why you're doing it, what you're doing would be the same whatever motivates you. Whether you believe in climate change or you don't, you are embarking on some future activity. We could tie this to climate change, or we could tie it to saving taxpayer money."""	False	False	True	False	False
689	CNN	left_bias	2017-04-22	"Climate scientists, officials dismayed over Trump's stance This week, President Donald Trump was to meet with senior administration officials to discuss the deal -- and whether the United States should withdraw from it. The meeting was postponed indefinitely, and with key Trump advisers divided over the issue, it is still uncertain what Trump will finally do about the accord. But advocates of greater federal regulations to address climate change are already expressing dismay about the administration's stance. It's no secret that Trump has called climate change a ""hoax"" in the past. Last month, he signed an executive order rolling back Obama-era climate regulations, which will initiate a review of the Clean Power Plan, an effort to cut carbon dioxide emissions that Obama started. And Trump's pick to run the Environmental Protection Agency, Scott Pruitt, has made it clear addressing climate change will not be an urgent priority for the agency under his watch, declining to say after his confirmation whether he would forbid EPA scientists from studying the human connection to the issue."" We have many priorities at the agency. We must focus on those,"" he told CNN's Wolf Blitzer on ""The Situation Room"" in February, rattling off other needs, such as improving air quality. He declined to answer repeated questions as to whether he would ""allow"" climate-change research. ""It's a shame for us to lose our leadership position,"" said Christine Todd Whitman, the EPA administrator during the George W. Bush administration. ""We are an extraordinarily innovative, capable nation. We can come up with better ways to provide power to people and still keep jobs. This idea that environmental protection and economic growth are contrary are just wrong, and we've proven that over the years as we have reduced the pollutants in the air, increased the population, increased our energy demand and watched our GDP more than double."" ""We've seen we can do this,"" Whitman continued. ""We've done it in the past; we can do it again. We can't have a thriving economy if you don't have a healthy, clean environment."" Adam Koniuszewski, project leader of the Gorbachev Climate Change Task Force, a think tank that focuses on global challenges posed by climate change, agreed with Whitman. ""President Trump has an America First policy,"" he said. ""But in terms of climate leadership, it is exactly the opposite. Promoting a coal- or fossil-fuel-based economy will, in reality, leave America last in terms of a low-carbon economy in the 21st century. China is already taking the lead when it comes to renewable energy -- both solar and wind power. America must look forward to and innovate for 21st century solutions. An emphasis on coal and the energy sources that propelled the industrial revolution is like returning to the Stone Age."" Trump's executive order also lifts the moratorium on coal mining on federal lands, something that William Becker, executive director of the Presidential Climate Action Project called a ""cruel political stunt"" designed to rally the support of coal miners, but which won't bring back many jobs. ""What we need to do is make sure the transition to clean energy, which is inevitable, is a just and fair transition, one that helps coal-dependent communities and workers make transitions into other kinds of jobs,"" Becker said. ""There's plenty to do out there, including environmental restoration positions,"" he said. ""Coal jobs are not going to come back. There may be a little surge in them, but not much. It's technology or mechanization that's cost most of the jobs this past century in the coal industry. And now, of course, it's coal's inability to compete with natural gas on price for power generation. The market conditions are what's causing the coal industry to decline, and there's not much the President can do to reverse that trend."" Trump has proposed massive cuts at the EPA, which Whitman believes is going to imperil its mission going forward. ""The EPA can't survive with 31% cuts to the budget,"" she said. ""That's going to really make it impossible for the agency to continue its mission, which is to protect public health and the environment."""	False	False	True	False	True
690	Vox	left_bias	2017-10-10	"Trump's war on climate policy is also a war on public health Environmental Protection Agency chief Scott Pruitt is expected to sign a proposed rule on Tuesday that would roll back a key piece of President Obama's climate legacy. But what's largely been lost in the conversation is how much the attempt to repeal the regulation on carbon dioxide emissions will impact people's health. Pruitt wants to repeal Obama's Clean Power Plan, the signature Environmental Protection Agency policy that aims to cut emissions from existing US power plants — a big driver of climate change — 32 percent below 2005 levels by 2030. While the big focus of the plan was reducing carbon emissions, it also aimed to keep hundreds of thousands of tons of sulfur dioxide and nitrogen oxide pollution out of the atmosphere. These greenhouse gases are not only harmful to the environment but also increase the risk of everything from asthma to heart disease. The Clean Power Plan, in other words, though never implemented, was a big win for health. According to the EPA, cutting exposure to particle pollution in the order the CPP does would have averted up to 3,600 premature deaths, 90,000 asthma attacks in children, and 1,700 heart attacks each year. Which means that the White House's move to repeal the Clean Power Plan ""is a one-two punch to human health and the environment,"" said Georges Benjamin, executive director of the American Public Health Association. ""Greenhouse gases are an enormous risk to human health. So this means we'll continue to be exposed to these gases, which exacerbate asthma, heart disease, strokes."" According to the Global Burden of Disease project, more than 5 million people die worldwide each year because of air pollution — and emissions from coal-fired plants are a major risk factor here. It's one reason why health experts have been pushing policymakers to rapidly phase out of coal. For miners, the immediate health risks include black lung disease and scarring of the lung tissue. But the pollutants emitted when coal is processed — including sulfur dioxide, particulate matter, nitrogen oxides, and mercury — have much more far-reaching effects on many more people. In one large study involving 450,000 Americans followed between 1982 and 2004, researchers found that increased exposure to the particles in fossil fuel emissions increased the risk of death from heart disease — and particles from coal burning were five times more damaging than other similar particles. Reducing emissions from coal-fired power plants also makes it easier to breathe. Over the past 30 years, the percentage of Americans with asthma has more than doubled, and climate change has been a significant driver of that trend. Air pollution triggers asthma attacks, contributing to lung abnormalities, particularly in the developing pulmonary systems of children. For the White House, bolstering the coal industry seems to trump these other matters. ""The war on coal is over,"" Pruitt said Monday in Kentucky when he announced the move. For now, the environmental community and some state governments are expected to oppose the rule in federal courts. The public health community should be there too. Health isn't a big part of the conversation about Trump administration assault on climate change mitigation policies but it needs to be. It's not just the future of the planet that's at stake here."	True	False	True	False	False
691	Daily Kos	left_bias	2017-10-01	"DEATH BY PIN PRICKS, Water Lilies &amp; Boiling Water There must be a new approach to public policy development that makes ""Earth First."" ""Property,"" ""economy,"" and ""jobs"" must serve ""Earth First."" The planning frame should be at least 100 years, possibly 1,000, NOT 25. Environmental change is occurring so fast that small decisions made locally avalanche regionally (e.g. downstream pollution), or even globally (e.g. ozone layer destruction). The Economic Growth discussion is always the same: ""highest and best value"" (a misnomer if ever there was one – profits trump survival - pun intended). Fat City is over, although many are still trying to milk it for the last bit of cream; we call these asshats ""Vulture Capitalists,"" they feed off the dead and wounded). We must do more with less, and the rich must share or move out. We don't need more deadhead users and freeloaders. We must develop a mutually supportive community again. The business of government is the people's business; developers step to the rear. Legislators must renounce corporate campaign contributions as contrary to the public good. We must CONTROL land and resource value to discourage speculation, and eliminate or lessen the wide market swings due to nerves or manipulation. We must impose firm, honest value on land and resources and discourage speculative over-inflation – speculation is not bad per se, but it is one of the easiest activities to exaggerate and corrupt. We need a National Land Use Comprehensive Plan. Unlimited Growth is the ethos of a cancer cell, observes David Suzuki, noted biologist. Because one cannot personally conceive of an alternative to growth does not mean that one does not exist. Sustainability is NOT a myth – it is an under-represented, and too-often wrongfully rejected younger child; the one bearing truth to co-dependent addicted parents in deep denial over their multi-generational destruction of the natural environment. Three well-known parables apply:One more stick with the pin?  Deal with it later?  Turn up the heat?Earth's Life Support Systems Failing. The world has failed to slow the accelerating extinction crisis despite years of international effort. It is hard to imagine a more important priority. The biodiversity of life on Earth comprises the ecosystems that provide climate regulation, food,fiber, clean water and air. Like a Dooms Day asteroid, human over-population, pollution, logging, over-exploitation, consumption, land use changes and engineering projects have produced the planet's sixth great extinction of species. Freshwater Species that live in lakes and rivers are vanishing four to six times faster than anywhere else. ""There is clear and growing scientific evidence that we are on the verge of a major freshwater biodiversity crisis."" We are in a life-threatening situation and must make fundamental and absolute changes without delay. We cannot give ""just a bit more"" to Trump and his greedy followers. Spoiled children need discipline in order to live wholesome, productive lives. Developers, energy barons, other planet-killers and we, must settle for less and work together to plan and build a healthy sustainable community. We require teamwork to endure what is coming. We have no luxury to indulge selfish, ignorant behaviors. What are our politicians doing that makes any positive difference? Let us ask them. Demand Party Platforms that respond to reality, justice, science and full democracy. Demand to be treated like adults. How to Help, Where to find the ActionGet Corporations out of Government: movetoamend. orgBe Sure to VOTE, take a new registered progressive voter to the polls with you."	True	False	False	True	False
693	Politicus USA	left_bias	2017-09-08	"Defying Trump, Senate panel approves funding for U.N. climate body WASHINGTON (Reuters) – The U.S. Senate Appropriations Committee passed a spending bill on Thursday evening that includes $10 million to help fund the United Nations' climate change body that oversees the Paris Climate Agreement, despite President Donald Trump's decision to stop funding it. The 30-member Senate panel, which allocates federal funds to various government agencies and organizations, approved a $51 billion spending bill for the State Department and foreign operations, which included an amendment to continue funding the U.N. Framework Convention on Climate Change as well as the scientific body the Intergovernmental Panel on Climate Change. The amendment passed even though the 2018 budget proposal that Trump, a Republican, introduced earlier this year eliminated support of any mechanism to finance climate change projects in developing countries and organizations. The United States is still a party to the 1992 UNFCCC, which oversees the Paris agreement, although Trump announced in June that he would withdraw the nation from the global climate pact and cease funding the Green Climate Fund, which supports clean energy and climate adaptation projects in vulnerable countries. The United States has usually contributed to around 20 percent of the UNFCCC budget. Democratic Senator Jeff Merkley of Oregon, the amendment's author, said on Twitter on Thursday: ""Despite @RealDonaldTrump's dangerous #ParisAgreement decision & unwillingness to act, we can & will fight back to combat #climatedisruption."" The amendment passed 16-14. Republican Senators Susan Collins of Maine and Lamar Alexander of Tennessee voted in favor, as did all committee Democrats except for West Virginia's Joe Manchin. Although the United States announced it would no longer be a party to the Paris Climate Agreement, a pact that nearly 200 countries approved in 2015 to combat global warming, it has said it will continue to observe the ongoing negotiations. In a diplomatic cable that Reuters obtained last month, Secretary of State Rex Tillerson said U.S. diplomats should sidestep questions from foreign governments on how the United States plans re-engage in the global Paris climate agreement. The cable also said diplomats should make clear that the United States wants to help other countries use fossil fuels, which have been linked to global warming. [L1N1KU0UP]"	True	False	False	False	True
697	Politicus USA	left_bias	2017-04-08	"California governor declares end to drought emergency LOS ANGELES (Reuters) – One of the worst droughts in California history has officially ended, Governor Jerry Brown declared, but not before it strained the state's farm economy and threatened water supplies for millions of residents. Months of drenching storms and melting snowpack have replenished reservoirs, which began drying up in late 2011. That allowed Brown to lift most stipulations of an emergency order he implemented in January 2014, about two years after the conditions crossed the line into drought. Brown also said the need for conservation continued. Officials will still require some long-term water-use limits imposed last year and are developing water preservation standards for urban agencies."" his drought emergency is over, but the next drought could be around the corner,"" Brown said in a statement. ""Conservation must remain a way of life."" The drought cost the agricultural economy billions, killed an estimated 100 million trees, led a half-million acres of farmland to be fallowed and deprived some communities of reliable sources of drinking water. In April 2015, when the state's snowpack hit its lowest since 1950 at 5 percent of its historic average, Brown stood on a dry mountain that was normally blanketed in snow at that time of year and ordered urban areas to reduce water use by 25 percent. As of last week, the snowpack stood at 150 percent of normal. The 2015 order led environmentalists to complain that the state, which leads the nation in production of fruits and vegetables, did too little to force farmers to conserve water. For their part, farmers said they received far less water than promised by state and federal authorities. On Friday, the Democratic governor lifted the drought declaration in all counties except four, mostly in the state's agricultural Central Valley."" t's worth taking a moment to be grateful for all the rain and snow out there,"" Felicia Marcus, chair of the State Water Resources Control Board, told reporters on a conference call after the governor's announcement. California officials have credited residents for doing their part to conserve water by taking shorter showers and ripping out grass lawns to install landscaping that requires minimal irrigation, among other measures. Even though the drought is officially over, groundwater supplies remain below normal, the Natural Resources Defense Council cautioned in a statement."" ear after year, California continues to use more water than is made available by nature,"" Kate Poole, director of the group's water and wildlife project, said in a statement."	False	False	False	False	True
700	CNN	left_bias	2017-09-13	"Trump administration doesn't want to talk about climate change Last year was the Earth's warmest recorded year, the third year in a row to set a new record for global average temperatures. Rising temperatures are likely to increase the intensity and impact of major storms, scientists say, yet in the wake of Hurricanes Harvey and Irma, the Trump administration has resisted talking about climate change at all. Several key administration officials have been on message this week declining to discuss the issue and how to address the causes of global warming and increased greenhouse gas emissions. Mick Mulvaney, the director of the White House's Office of Management and Budget, said climate change is a ""longer discussion on another day"" and a ""big topic for the media."" I'll be more than happy to have a longer discussion on another day about climate change, man-made climate change,"" Mulvaney told CNN's Jake Tapper on ""The Lead"" Wednesday."" What we are focusing on right now is taking care of the folks who survived this disaster who need our immediate help,"" he said. ""There's plenty of time later on to have those discussions, and I know we will because climate change is clearly a big topic for the media, but we will continue to focus our attention on the folks who need it right now."" Both FEMA administrator Brock Long and acting Homeland Security Secretary Elaine Duke avoided explicitly answering in CNN interviews Tuesday whether the government needs to be more focused on climate change because of hurricanes such as Harvey and Irma. Both instead said the focus needs to be on preparedness and resiliency. ""Regardless of what causes disasters, it's our job within the Department of Homeland Security and FEMA to manage the consequences,"" Long told CNN. ""The only way we become resilient as a nation is we have to create that true culture of preparedness among our citizenry, which we do not have, and then we also have to look how we move forward when it comes to infrastructure protection."" Duke echoed Long's thoughts on the need for ""resiliency,"" a term frequently used during the administration's storm response. ""We live in a changing world, and as the FEMA administrator said, we always have to look at not just the response, but the preparedness and the resilience,"" said Duke. ""And I think it's important that as we come together as a country, we look at the changes in our world and make sure that in planning and response, that we are adapting properly."" Pushed about whether the administration should also be looking at the cause of the storm, Duke responded ""I -- you know, the data, I don't know what it particularly indicates. We haven't had a major storm like this in a quite a while."" Duke added that she had to talk to the National Oceanic and Atmospheric Administration about whether the storms were an ""anomaly year or a trend year."" Global warming will likely cause tropical cyclones to intensify on average globally and add to a larger potential for destruction according to NOAA Tom Bossert, White House adviser on Homeland Security, was equally remiss to talk about the likely causes of the two hurricanes at a White House briefing Monday. ""Causality is something outside of my ability to analyze right now,"" he said. ""There's a cyclical nature to a lot of these hurricanes. We continue to take seriously the climate change, not the cause of it, but the things we observe."" He added that the White House would have to perform a ""trend analysis"" in the future -- insinuating that hurricane systems are cyclical and not tied to global warming. President Donald Trump, who pulled the US out of the Paris climate accords earlier this year, has previously called global warming a ""hoax."" When asked whether Trump's personal opinion on climate change has changed at all, White House press secretary Sarah Sanders said, ""I don't think that it's changed over the last several weeks,"" adding that she remains unsure whether the President is reconsidering the Paris deal following the hurricanes. Environmental Protection Agency Administrator Scott Pruitt told CNN in an interview about Hurricane Irma on Thursday that the time to talk about climate change isn't now -- saying the question was ""insensitive."" ""Here's the issue,"" Pruitt said. ""To have any kind of focus on the cause and effect of the storm; versus helping people, or actually facing the effect of the storm, is misplaced."" In addition to the administration's efforts to wipe mention of climate change from the federal agency websites, it has proposed cutting EPA funding intended to assist coastal communities in preparing for the impacts of climate change as well as rolled back regulations meant to advise on building against rising sea levels."	False	False	True	False	False
