
==========================================
ID:	286
ID:	667
	_ID	The Huffington Post--2017-08-29--Californias Multi-Front Fight On Climate.txt
	_mbfc	left_bias
	_opinion	False
	_source	The Huffington Post
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['no', 'no', -1, 'no']
	ar1a_ents	[["California's Ambitious Envrionmental Laws Leading"], ["california's climate policy is the most suitable policy to combat climate change right now as the white house is in chaos "], -1, ["California's Ambitious and Effective Multi-Front Fight On Climate "]]
	ar2	['yes', 'yes', -1, 'yes']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'yes', -1, 'yes']
	ar5	['no', 'no', -1, 'yes']
	ar6	['yes', 'yes', -1, 'yes']
	ar6_ents	[['other', 'Envrionmental laws'], ['California 0'], -1, ['market - based policies on their own 4']]
	ar7	['no', 'yes', -1, 'yes']
	ar7_ents	[[], ['other', 'Washington; white house'], -1, ['their carbon pollution 3']]
	co1	['no', 'yes', -1, 'yes']
	co2	['no', 'no', -1, 'no']
	co3	['no', 'yes', -1, 'no']
	co4	['no', 'no', -1, 'no']
	co4_ents_loser	[[], [], -1, []]
	co4_ents_winner	[[], [], -1, []]
	comm	['', '', -1, '']
	ec1	['yes', 'yes', -1, 'yes']
	ec2	['yes', 'yes', -1, 'no']
	ec3	['yes', 'yes', -1, 'yes']
	hi1	['no', 'yes', -1, 'yes']
	hi2	['no', 'yes', -1, 'yes']
	hi3	['no', 'no', -1, 'yes']
	hi3_ents	[[], [], -1, ['California 0']]
	hi4	['yes', 'yes', -1, 'no']
	hi4_ents	[['California 0'], ['other', 'planet; consumers'], -1, []]
	hi5	['no', 'no', -1, 'no']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'yes', -1, 'no']

==========================================
ID:	125
	_ID	politicususa--2019-05-14--Bill Nye Lights Up GOP Congressman Who Pretends Not To Understand Climate Change
	_mbfc	left_bias
	_opinion	False
	_source	politicususa
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'no', -1, -1]
	ar1a_ents	[['Bill Nye Lights Up GOP Congressman Who Pretends Not To Understand Climate Change'], ['Republicans need to stop delaying actions on climate change'], -1, -1]
	ar2	['no', 'no', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'yes', -1, -1]
	ar6	['no', 'no', -1, -1]
	ar6_ents	[[], [], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['Massey 1'], ['other', 'Republicans '], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'no', -1, -1]
	co3	['no', 'yes', -1, -1]
	co4	['no', 'yes', -1, -1]
	co4_ents_loser	[[], ['Massey 1'], -1, -1]
	co4_ents_winner	[[], ['no_winner'], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['no', 'yes', -1, -1]
	hi2	['yes', 'no', -1, -1]
	hi3	['no', 'yes', -1, -1]
	hi3_ents	[[], ['other', 'our planet; our people; our future'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['yes', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	158
	_ID	thehuffingtonpost--2019-11-08--A Leadership Fight In Virginia Will Decide How Democrats Govern
	_mbfc	left_bias
	_opinion	False
	_source	thehuffingtonpost
	_text	-1
	_year	2019
	ar1	['not_relevant', 'yes', -1, -1]
	ar1a	['not_relevant', 'yes', -1, -1]
	ar1a_ents	['not_relevant', ['A Leadership Fight In Virginia Will Decide How Democrats Govern'], -1, -1]
	ar2	['not_relevant', 'yes', -1, -1]
	ar3	['not_relevant', 'no', -1, -1]
	ar4	['not_relevant', 'yes', -1, -1]
	ar5	['not_relevant', 'no', -1, -1]
	ar6	['not_relevant', 'yes', -1, -1]
	ar6_ents	['not_relevant', ['Virginia Del. Lashrecse Aird D 0'], -1, -1]
	ar7	['not_relevant', 'no', -1, -1]
	ar7_ents	['not_relevant', [], -1, -1]
	co1	['not_relevant', 'yes', -1, -1]
	co2	['not_relevant', 'no', -1, -1]
	co3	['not_relevant', 'yes', -1, -1]
	co4	['not_relevant', 'no', -1, -1]
	co4_ents_loser	['not_relevant', [], -1, -1]
	co4_ents_winner	['not_relevant', [], -1, -1]
	comm	['not_relevant', '', -1, -1]
	ec1	['not_relevant', 'no', -1, -1]
	ec2	['not_relevant', 'no', -1, -1]
	ec3	['not_relevant', 'no', -1, -1]
	hi1	['not_relevant', 'no', -1, -1]
	hi2	['not_relevant', 'no', -1, -1]
	hi3	['not_relevant', 'no', -1, -1]
	hi3_ents	['not_relevant', [], -1, -1]
	hi4	['not_relevant', 'yes', -1, -1]
	hi4_ents	['not_relevant', ['the House 2'], -1, -1]
	hi5	['not_relevant', 'no', -1, -1]
	mo1	['not_relevant', 'no', -1, -1]
	mo2	['not_relevant', 'no', -1, -1]
	mo3	['not_relevant', 'no', -1, -1]

==========================================
ID:	810
	_ID	The Guardian--2017-08-07--US federal department is censoring use of term climate change emails reveal.txt
	_mbfc	left_center_bias
	_opinion	False
	_source	The Guardian
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['yes', 'yes', -1, 'yes']
	ar1a_ents	[["US federal department is censoring use of term 'climate change', emails reveal"], ["US federal department is censoring use of term 'climate change', emails reveal"], -1, ["US federal department is censoring use of term 'climate change', emails reveal"]]
	ar2	['no', 'no', -1, 'no']
	ar3	['no', 'no', -1, 'no']
	ar4	['no', 'yes', -1, 'yes']
	ar5	['no', 'no', -1, 'no']
	ar6	['no', 'no', -1, 'yes']
	ar6_ents	[[], [], -1, ['other', 'The Center for Biological Diversity']]
	ar7	['yes', 'yes', -1, 'yes']
	ar7_ents	[['the incoming Trump administration 2'], ['Bianca Moebius - Clune , director of soil health 3'], -1, ['the incoming Trump administration 2']]
	co1	['no', 'yes', -1, 'yes']
	co2	['no', 'no', -1, 'yes']
	co3	['yes', 'yes', -1, 'yes']
	co4	['no', 'no', -1, 'no']
	co4_ents_loser	[[], [], -1, []]
	co4_ents_winner	[[], [], -1, []]
	comm	['', '', -1, '']
	ec1	['no', 'no', -1, 'no']
	ec2	['no', 'no', -1, 'no']
	ec3	['no', 'yes', -1, 'no']
	hi1	['no', 'no', -1, 'yes']
	hi2	['no', 'no', -1, 'no']
	hi3	['yes', 'yes', -1, 'yes']
	hi3_ents	[['the US Department of Agriculture USDA 0'], ['the US 7'], -1, ['the US Department of Agriculture USDA 0']]
	hi4	['no', 'no', -1, 'no']
	hi4_ents	[[], [], -1, []]
	hi5	['no', 'no', -1, 'yes']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'no', -1, 'no']

==========================================
ID:	138
	_ID	vox--2019-11-06--Virginia Democrats campaigned on their Green New Deal and fighting climate change. And won.
	_mbfc	left_bias
	_opinion	False
	_source	vox
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Virginia Democrats campaigned on their Green New Deal and fighting climate change. And won.'], ['Virginia Democrats campaigned on their Green New Deal and fighting climate change. And won.'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['no', 'yes', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['the Green New Deal Virginia 4'], ['its 3'], -1, -1]
	ar7	['no', 'yes', -1, -1]
	ar7_ents	[[], ['climate change 1'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['no', 'yes', -1, -1]
	co3	['no', 'no', -1, -1]
	co4	['yes', 'yes', -1, -1]
	co4_ents_loser	[['other', 'Virginia Republicans'], ['other', 'republicans'], -1, -1]
	co4_ents_winner	[['other', 'Virginia Democrats'], ['its 3'], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'yes', -1, -1]
	ec2	['no', 'yes', -1, -1]
	ec3	['yes', 'yes', -1, -1]
	hi1	['no', 'yes', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['no', 'no', -1, -1]
	hi3_ents	[[], [], -1, -1]
	hi4	['no', 'yes', -1, -1]
	hi4_ents	[[], ['Virginia â\x80\x99s 0'], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	594
	_ID	The Daily Caller--2017-04-03--China Greens Its Economy By Funding Massive Coal Projects In Pakistan.txt
	_mbfc	right_bias
	_opinion	False
	_source	The Daily Caller
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['China â\x80\x98Greensâ\x80\x99 Its Economy By Funding Massive Coal Projects In Pakistan'], ['China â\x80\x98Greensâ\x80\x99 Its Economy By Funding Massive Coal Projects In Pakistan'], -1, -1]
	ar2	['yes', 'no', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['no', 'no', -1, -1]
	ar6	['yes', 'no', -1, -1]
	ar6_ents	[['other', 'coal'], [], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['China 0'], ['China 0'], -1, -1]
	co1	['no', 'no', -1, -1]
	co2	['no', 'no', -1, -1]
	co3	['no', 'no', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['yes', 'yes', -1, -1]
	ec2	['yes', 'yes', -1, -1]
	ec3	['yes', 'yes', -1, -1]
	hi1	['no', 'yes', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['no', 'yes', -1, -1]
	hi3_ents	[[], ['Coal workers 5'], -1, -1]
	hi4	['yes', 'yes', -1, -1]
	hi4_ents	[['China 0'], ['China 0'], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	686
	_ID	Politicus USA--2017-10-16--Pope implicitly criticizes US for leaving Paris climate accord.txt
	_mbfc	left_bias
	_opinion	False
	_source	Politicus USA
	_text	-1
	_year	2017
	ar1	['yes', -1, -1, 'yes']
	ar1a	['yes', -1, -1, 'yes']
	ar1a_ents	[['Pope implicitly criticizes U.S. for leaving Paris climate accord'], -1, -1, ['Pope implicitly criticizes U.S. for leaving Paris climate accord']]
	ar2	['yes', -1, -1, 'yes']
	ar3	['no', -1, -1, 'no']
	ar4	['yes', -1, -1, 'no']
	ar5	['yes', -1, -1, 'yes']
	ar6	['yes', -1, -1, 'yes']
	ar6_ents	[['the Paris agreement on climate change 3'], -1, -1, ['the Paris agreement on climate change 3']]
	ar7	['yes', -1, -1, 'yes']
	ar7_ents	[['the United States 1'], -1, -1, ['the United States 1']]
	co1	['yes', -1, -1, 'yes']
	co2	['yes', -1, -1, 'yes']
	co3	['no', -1, -1, 'no']
	co4	['no', -1, -1, 'no']
	co4_ents_loser	[[], -1, -1, []]
	co4_ents_winner	[[], -1, -1, []]
	comm	['', -1, -1, '']
	ec1	['no', -1, -1, 'yes']
	ec2	['no', -1, -1, 'no']
	ec3	['yes', -1, -1, 'no']
	hi1	['yes', -1, -1, 'no']
	hi2	['no', -1, -1, 'yes']
	hi3	['yes', -1, -1, 'no']
	hi3_ents	[['other', 'the poverty-striken'], -1, -1, []]
	hi4	['no', -1, -1, 'no']
	hi4_ents	[[], -1, -1, []]
	hi5	['no', -1, -1, 'no']
	mo1	['yes', -1, -1, 'yes']
	mo2	['yes', -1, -1, 'yes']
	mo3	['no', -1, -1, 'no']

==========================================
ID:	188
	_ID	usatoday--2019-08-28--Amazon fires Respiratory problems spike kids affected the most
	_mbfc	left_center_bias
	_opinion	False
	_source	usatoday
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Amazon fires: Respiratory problems spike, kids affected the most'], ['Amazon fires: Respiratory problems spike, kids affected the most'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'no', -1, -1]
	ar5	['no', 'yes', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'G-7 nations'], ['government 8'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'Amazon fires; Brazilian President Jair Bolsonaro'], ['Bolsonaro 6'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'yes', -1, -1]
	co3	['yes', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['yes', 'yes', -1, -1]
	ec2	['yes', 'yes', -1, -1]
	ec3	['no', 'yes', -1, -1]
	hi1	['yes', 'yes', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['yes', 'yes', -1, -1]
	hi3_ents	[['The kids 2'], ['The kids 2'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['no', 'yes', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'yes', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	264
	_ID	dailymail--2019-10-02--'You look happier since leaving the US!' Greta Thunberg reassures fans with smiling snap from Quebec
	_mbfc	questionable_source
	_opinion	False
	_source	dailymail
	_text	-1
	_year	2019
	ar1	['not_relevant', 'yes', -1, -1]
	ar1a	['not_relevant', 'yes', -1, -1]
	ar1a_ents	['not_relevant', ["'You look happier since leaving the US!' Greta Thunberg reassures fans with smiling snap from Quebec"], -1, -1]
	ar2	['not_relevant', 'yes', -1, -1]
	ar3	['not_relevant', 'yes', -1, -1]
	ar4	['not_relevant', 'n/a: problem is resolved', -1, -1]
	ar5	['not_relevant', 'no', -1, -1]
	ar6	['not_relevant', 'no', -1, -1]
	ar6_ents	['not_relevant', [], -1, -1]
	ar7	['not_relevant', 'yes', -1, -1]
	ar7_ents	['not_relevant', ['the haters 4'], -1, -1]
	co1	['not_relevant', 'yes', -1, -1]
	co2	['not_relevant', 'yes', -1, -1]
	co3	['not_relevant', 'no', -1, -1]
	co4	['not_relevant', 'no', -1, -1]
	co4_ents_loser	['not_relevant', [], -1, -1]
	co4_ents_winner	['not_relevant', [], -1, -1]
	comm	['not_relevant', 'I have coded this before. ', -1, -1]
	ec1	['not_relevant', 'no', -1, -1]
	ec2	['not_relevant', 'no', -1, -1]
	ec3	['not_relevant', 'no', -1, -1]
	hi1	['not_relevant', 'yes', -1, -1]
	hi2	['not_relevant', 'no', -1, -1]
	hi3	['not_relevant', 'yes', -1, -1]
	hi3_ents	['not_relevant', ['Greta Thunberg 0'], -1, -1]
	hi4	['not_relevant', 'no', -1, -1]
	hi4_ents	['not_relevant', [], -1, -1]
	hi5	['not_relevant', 'yes', -1, -1]
	mo1	['not_relevant', 'yes', -1, -1]
	mo2	['not_relevant', 'no', -1, -1]
	mo3	['not_relevant', 'no', -1, -1]

==========================================
ID:	770
	_ID	BBC--2017-05-12--Arctic summit Trump to make right decision for the US on climate.txt
	_mbfc	left_center_bias
	_opinion	False
	_source	BBC
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[["Arctic summit: Trump to make 'right decision for the US' on climate"], ["Arctic summit: Trump to make 'right decision for the US' on climate"], -1, -1]
	ar2	['yes', 'no', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'no', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'the Arctic Council'], ['The joint agreement by the Arctic Council 5'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'greenhouse gases'], ['President Donald Trump 3'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['no', 'no', -1, -1]
	co3	['no', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['yes', 'yes', -1, -1]
	hi1	['no', 'no', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['yes', 'yes', -1, -1]
	hi3_ents	[['the eight Arctic nations 2'], ['other', 'climate change'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	404
	_ID	thehuffingtonpost--2018-04-02--EPA To Gut The Only Major Federal Rule To Cut Climate Pollution From Vehicles
	_mbfc	left_bias
	_opinion	False
	_source	thehuffingtonpost
	_text	-1
	_year	2018
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['yes', 'yes', -1, 'yes']
	ar1a_ents	[['EPA To Gut The Only Major Federal Rule To Cut Climate Pollution From Vehicles'], ['EPA To Gut The Only Major Federal Rule To Cut Climate Pollution From Vehicles'], -1, ['EPA To Gut The Only Major Federal Rule To Cut Climate Pollution From Vehicles']]
	ar2	['yes', 'yes', -1, 'yes']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'yes', -1, 'no']
	ar5	['no', 'no', -1, 'no']
	ar6	['yes', 'yes', -1, 'yes']
	ar6_ents	[['other', 'Clean Power Plan '], ['The federal rule 0'], -1, ['California 6']]
	ar7	['yes', 'yes', -1, 'yes']
	ar7_ents	[['other', 'the EPA'], ['its 1'], -1, ['its 1']]
	co1	['yes', 'yes', -1, 'yes']
	co2	['yes', 'yes', -1, 'yes']
	co3	['yes', 'yes', -1, 'yes']
	co4	['no', 'no', -1, 'no']
	co4_ents_loser	[[], [], -1, []]
	co4_ents_winner	[[], [], -1, []]
	comm	['', '', -1, '']
	ec1	['yes', 'yes', -1, 'yes']
	ec2	['no', 'yes', -1, 'yes']
	ec3	['no', 'no', -1, 'no']
	hi1	['no', 'no', -1, 'yes']
	hi2	['no', 'no', -1, 'no']
	hi3	['no', 'yes', -1, 'yes']
	hi3_ents	[[], ['other', 'environment; economy '], -1, ['The federal rule 0']]
	hi4	['no', 'no', -1, 'no']
	hi4_ents	[[], [], -1, []]
	hi5	['no', 'no', -1, 'no']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'no', -1, 'no']

==========================================
ID:	384
	_ID	thedailycaller--2018-11-30--EXCLUSIVE Docs Suggest A Personal Vendetta Between Two Lawyers Might Be Fueling Climate Crusade
	_mbfc	right_bias
	_opinion	False
	_source	thedailycaller
	_text	-1
	_year	2018
	ar1	['not_relevant', 'yes', -1, 'yes']
	ar1a	['not_relevant', 'yes', -1, 'yes']
	ar1a_ents	['not_relevant', ['EXCLUSIVE: Docs Suggest A Personal Vendetta Between Two Lawyers Might Be Fueling Climate Crusade'], -1, ['EXCLUSIVE: Docs Suggest A Personal Vendetta Between Two Lawyers Might Be Fueling Climate Crusade']]
	ar2	['not_relevant', 'no', -1, 'no']
	ar3	['not_relevant', 'no', -1, 'no']
	ar4	['not_relevant', 'yes', -1, 'no']
	ar5	['not_relevant', 'no', -1, 'no']
	ar6	['not_relevant', 'no', -1, 'no']
	ar6_ents	['not_relevant', [], -1, []]
	ar7	['not_relevant', 'yes', -1, 'yes']
	ar7_ents	['not_relevant', ['Vic Sher 2'], -1, ['other', 'Matt Pawa; Vic Sher ']]
	co1	['not_relevant', 'yes', -1, 'yes']
	co2	['not_relevant', 'yes', -1, 'yes']
	co3	['not_relevant', 'yes', -1, 'yes']
	co4	['not_relevant', 'yes', -1, 'no']
	co4_ents_loser	['not_relevant', ['Vic Sher 2'], -1, []]
	co4_ents_winner	['not_relevant', ['LLP 5'], -1, []]
	comm	['not_relevant', '', -1, '']
	ec1	['not_relevant', 'yes', -1, 'yes']
	ec2	['not_relevant', 'yes', -1, 'yes']
	ec3	['not_relevant', 'yes', -1, 'no']
	hi1	['not_relevant', 'no', -1, 'yes']
	hi2	['not_relevant', 'yes', -1, 'no']
	hi3	['not_relevant', 'yes', -1, 'no']
	hi3_ents	['not_relevant', ['other', 'energy companies; oil companies'], -1, []]
	hi4	['not_relevant', 'no', -1, 'no']
	hi4_ents	['not_relevant', [], -1, []]
	hi5	['not_relevant', 'no', -1, 'no']
	mo1	['not_relevant', 'no', -1, 'no']
	mo2	['not_relevant', 'yes', -1, 'no']
	mo3	['not_relevant', 'no', -1, 'no']

==========================================
ID:	11
	_ID	drudgereport--2019-08-23--Tribe looks on helplessly as rainforest is destroyed by man and fire
	_mbfc	right_bias
	_opinion	False
	_source	drudgereport
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'no', -1, -1]
	ar1a_ents	[['Tribe looks on helplessly as rainforest is destroyed by man and fire...'], ['far-right President Jair Bolsonaro is burning the Amazon rainforest and putting the tribes and the world in danger'], -1, -1]
	ar2	['no', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'yes', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'EU environmental subsidies'], ['Mura 3'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'Deforestation; President Jair Bolsonaro'], ['far - right President Jair Bolsonaro 7'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'yes', -1, -1]
	co3	['yes', 'yes', -1, -1]
	co4	['no', 'yes', -1, -1]
	co4_ents_loser	[[], ['an indigenous family 0'], -1, -1]
	co4_ents_winner	[[], ['no_winner'], -1, -1]
	comm	['', '', -1, -1]
	ec1	['yes', 'yes', -1, -1]
	ec2	['yes', 'yes', -1, -1]
	ec3	['yes', 'no', -1, -1]
	hi1	['yes', 'yes', -1, -1]
	hi2	['yes', 'yes', -1, -1]
	hi3	['yes', 'yes', -1, -1]
	hi3_ents	[['other', 'Indigenous people of Brazil'], ['the Amazon rainforest 1'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['yes', 'yes', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	134
	_ID	thehuffingtonpost--2019-09-18--10000 Farmers And Ranchers Endorse Green New Deal In Letter To Congress
	_mbfc	left_bias
	_opinion	False
	_source	thehuffingtonpost
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['10,000 Farmers And Ranchers Endorse Green New Deal In Letter To Congress'], ['10,000 Farmers And Ranchers Endorse Green New Deal In Letter To Congress'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'yes', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['the Green New Deal 1'], ['the Green New Deal 1'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'fossil fuels'], ['other', 'Trump; Republican'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'yes', -1, -1]
	co3	['no', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['yes', 'yes', -1, -1]
	ec2	['yes', 'yes', -1, -1]
	ec3	['no', 'yes', -1, -1]
	hi1	['yes', 'yes', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['yes', 'yes', -1, -1]
	hi3_ents	[['Farmers 3'], ['Farmers 3'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	9
	_ID	foxnews--2019-04-03--GOP Rep Matt Gaetz unveils Green Real Deal as conservative answer to AOC pet project
	_mbfc	right_bias
	_opinion	False
	_source	foxnews
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['yes', 'yes', -1, 'yes']
	ar1a_ents	[["GOP Rep. Matt Gaetz unveils 'Green Real Deal,' as conservative answer to AOC pet project"], ["GOP Rep. Matt Gaetz unveils 'Green Real Deal,' as conservative answer to AOC pet project"], -1, ["GOP Rep. Matt Gaetz unveils 'Green Real Deal,' as conservative answer to AOC pet project"]]
	ar2	['yes', 'no', -1, 'yes']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'no', -1, 'yes']
	ar5	['yes', 'no', -1, 'yes']
	ar6	['yes', 'no', -1, 'yes']
	ar6_ents	[['Republican Rep. Matt Gaetz 2'], [], -1, ['Republican Rep. Matt Gaetz 2']]
	ar7	['yes', 'yes', -1, 'yes']
	ar7_ents	[['other', 'Green New Deal'], ['Republican Rep. Matt Gaetz 2'], -1, ['climate change 5']]
	co1	['yes', 'yes', -1, 'yes']
	co2	['yes', 'no', -1, 'yes']
	co3	['yes', 'yes', -1, 'yes']
	co4	['no', 'yes', -1, 'no']
	co4_ents_loser	[[], ['Republican Rep. Matt Gaetz 2'], -1, []]
	co4_ents_winner	[[], ['no_winner'], -1, []]
	comm	['', '', -1, '']
	ec1	['yes', 'yes', -1, 'no']
	ec2	['yes', 'no', -1, 'no']
	ec3	['yes', 'yes', -1, 'yes']
	hi1	['no', 'no', -1, 'yes']
	hi2	['no', 'no', -1, 'no']
	hi3	['no', 'no', -1, 'no']
	hi3_ents	[[], [], -1, []]
	hi4	['no', 'no', -1, 'no']
	hi4_ents	[[], [], -1, []]
	hi5	['no', 'no', -1, 'no']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'no', -1, 'no']

==========================================
ID:	191
	_ID	bbc--2019-08-19--Paros - the Greek paradise island that wants to ditch plastic
	_mbfc	left_center_bias
	_opinion	False
	_source	bbc
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Paros - the Greek paradise island that wants to ditch plastic'], ['Paros - the Greek paradise island that wants to ditch plastic'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'no', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'Clean Blue Paros initiative'], ["The team 's 5"], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'Plastic waste'], ['other', 'Plastic; tourists; waste management'], -1, -1]
	co1	['no', 'yes', -1, -1]
	co2	['no', 'no', -1, -1]
	co3	['no', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
